seed,scenario,configuration,metric,value,unit,n_observations
24,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.58857733256508,ms,22253
25,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.31179428171896,ms,22040
26,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.4673174435863,ms,22118
27,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.31244280865025,ms,21975
28,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.42526720974905,ms,22073
29,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.51655749342447,ms,22213
30,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.15977405173842,ms,22219
31,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,188.11091749527637,ms,21982
32,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.66446384612897,ms,22162
33,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.7809662761796,ms,22089
34,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.39979291475828,ms,22100
35,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.73879842710247,ms,22220
36,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.29803208116354,ms,22290
37,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.17420330439225,ms,22092
38,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.01603799142399,ms,22143
39,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.07248698551396,ms,22111
40,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.32388449309073,ms,22211
41,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.91785910010148,ms,22103
42,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.85975716978734,ms,22062
43,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.76489986510947,ms,22059
44,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.7400211349523,ms,22055
45,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.40926011965732,ms,22127
46,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.35660601674618,ms,22082
47,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.3982120862791,ms,22071
48,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.07369116712687,ms,21973
49,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.15813823952126,ms,22170
50,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.26796149833123,ms,22057
51,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.96269050528608,ms,22031
52,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.07173371204053,ms,22075
53,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.43073637190702,ms,21988
54,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.20936232153602,ms,22019
55,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.16676013550048,ms,22113
56,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.82177121940668,ms,22065
57,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.07026756745356,ms,22032
58,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.25538569779732,ms,21918
59,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.42781272799897,ms,22098
60,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.50074918309386,ms,22143
61,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.01477204869676,ms,22102
62,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.27444335458833,ms,22030
63,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.95643605733233,ms,22205
64,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.00989566366346,ms,22072
65,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.84480949131733,ms,22063
66,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.17640961788064,ms,22082
67,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.121677278508,ms,22071
68,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.01164411402263,ms,22075
69,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.18871663295658,ms,22142
70,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.3242097348432,ms,22163
71,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.33042330878482,ms,22032
72,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.35864746431866,ms,22104
73,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.6569095396122,ms,22140
74,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.96632888771822,ms,22097
75,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.20785934561175,ms,22229
76,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.20321304959836,ms,21971
77,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.64253172401618,ms,22058
78,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.45292010333617,ms,22014
79,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.21869919368538,ms,22090
80,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.67180803693796,ms,22195
81,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.74929788674703,ms,22104
82,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,186.9871511642215,ms,22171
83,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.24408593360863,ms,21991
84,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.2448699391559,ms,22017
85,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.12850210160033,ms,22119
86,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.33239780470117,ms,22038
87,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.30361802028213,ms,22051
88,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.51898752926715,ms,22028
89,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.29986494759575,ms,22137
90,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.26651006028533,ms,21991
91,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.32791537530764,ms,22033
92,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.09532016508211,ms,22234
93,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.07492427615784,ms,22194
94,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.12857665308277,ms,22033
95,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.19585054030574,ms,22031
96,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.29178214576484,ms,22047
97,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.16687973774253,ms,22004
98,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.07462102104455,ms,22124
99,S1-sensitivity,EVSE=500,mean_session_establishment_overhead,187.5861379413561,ms,22110
0,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.4449279084853,ms,44282
1,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.96869562785616,ms,44195
2,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.41910492879273,ms,44216
3,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.1588160093195,ms,44117
4,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.0767196818291,ms,44211
5,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.1144997636656,ms,44035
6,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.33249989766358,ms,44169
7,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.26095250192074,ms,44215
8,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.84642623210766,ms,44382
9,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.01001221328693,ms,44261
10,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.8435443680591,ms,44300
11,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.34850495144133,ms,44299
12,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.7250281707734,ms,44219
13,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.8855634873868,ms,44165
14,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.11622921972935,ms,44238
15,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.05595951384095,ms,44212
16,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.14425445686814,ms,44247
17,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.54250953674924,ms,44293
18,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.01855194887966,ms,44355
19,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.51420558610698,ms,44290
20,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.45529162289094,ms,44229
21,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.66497070848226,ms,44129
22,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.19365370231625,ms,44221
23,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.09517737872474,ms,44223
24,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.1670874844269,ms,44384
25,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.9670580734287,ms,44139
26,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.37233381990902,ms,44218
27,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.3355824417433,ms,43993
28,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.91270345557902,ms,44327
29,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.48533148688065,ms,44253
30,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.30088537549753,ms,44313
31,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.32391114470366,ms,44041
32,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.18335077463385,ms,44274
33,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.43989683525672,ms,44157
34,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.96949899625017,ms,44220
35,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.8864576498346,ms,44336
36,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.4037610167703,ms,44308
37,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.82645148594838,ms,44149
38,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.51533956690113,ms,44263
39,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.68882615137295,ms,44275
40,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.88124787126324,ms,44361
41,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.3849902861212,ms,44234
42,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.39241394158927,ms,44202
43,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.1911404642315,ms,43995
44,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.31982890328862,ms,43969
45,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.96215394806043,ms,44228
46,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.23076280123595,ms,44254
47,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.19977470317934,ms,44049
48,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.75466203867427,ms,44035
49,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.19909044588346,ms,44272
50,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.20306311213488,ms,44024
51,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.2908369140032,ms,44091
52,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.49196816077844,ms,44296
53,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.1334633410659,ms,44028
54,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.2590667951808,ms,44166
55,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.35367277952048,ms,44125
56,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.09824251734173,ms,44109
57,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.45352624374925,ms,44114
58,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.72626352314762,ms,44058
59,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.03803341778553,ms,44140
60,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.2659247236077,ms,44275
61,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.78805034501502,ms,44180
62,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.94923557069603,ms,44130
63,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.36723683696746,ms,44339
64,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.55468967017785,ms,44121
65,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.00785106655024,ms,44138
66,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.66671513513555,ms,44142
67,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.66109243040756,ms,44060
68,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.55439988096722,ms,44274
69,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.91956461832137,ms,44207
70,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.35397265301967,ms,44379
71,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.17580427312748,ms,44126
72,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.48886073500134,ms,44179
73,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.50900682480392,ms,44320
74,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.70713212695898,ms,44156
75,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.34636649291883,ms,44441
76,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.78268865497662,ms,44136
77,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.43217543155853,ms,44161
78,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.76685620049903,ms,43981
79,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.42654733660075,ms,44027
80,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.0065623162925,ms,44272
81,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.46676898025933,ms,44247
82,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.35723386010034,ms,44225
83,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.06268901223234,ms,44198
84,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.41086613921723,ms,44093
85,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.91959694900726,ms,44148
86,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.94445513993105,ms,44061
87,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.84799607931015,ms,44213
88,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.88315042018584,ms,44045
89,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.21593593486995,ms,44137
90,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.34008082786295,ms,44021
91,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.13935232845893,ms,44230
92,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.58522360686965,ms,44379
93,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.04627213543907,ms,44430
94,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.18553271283628,ms,44196
95,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.88091396852636,ms,44169
96,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,200.53996130331117,ms,44111
97,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.45659296843488,ms,44299
98,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.0393213277782,ms,44337
99,S1-sensitivity,EVSE=1000,mean_session_establishment_overhead,201.11688156442412,ms,44272
0,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,17.538435578161053,ms,25
0,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,24.622581389523702,ms,25
1,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.255632961050804,ms,25
1,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.442662462138216,ms,25
2,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.243618267522333,ms,25
2,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,26.383565397105265,ms,25
3,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,18.482807264573616,ms,25
3,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.586123257616272,ms,25
4,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,22.454541087385326,ms,25
4,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.987532802598906,ms,25
5,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,21.02954455405362,ms,25
5,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,30.81167224270709,ms,25
6,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.796383678512424,ms,25
6,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,27.09455021921776,ms,25
7,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,20.522370266296114,ms,25
7,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.260124814200246,ms,25
8,S1-burst,EVSE=50;fraction=0.5,mean_ocsp_wait,19.462665078848055,ms,25
8,S1-burst,EVSE=50;fraction=0.5,p95_ocsp_wait,28.94978581280598,ms,25
